Synthesis synthesis S Sy Syn Synt s is sis esis INITCAP NODIGIT 0 NOPUNCT Synthesis Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Carbon carbon C Ca Car Carb n on bon rbon INITCAP NODIGIT 0 NOPUNCT Carbon Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
doping doping d do dop dopi g ng ing ping NOCAPS NODIGIT 0 NOPUNCT doping xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
MgB mgb M Mg MgB MgB B gB MgB MgB INITCAP NODIGIT 0 NOPUNCT MgB XxX XxX SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
shown shown s sh sho show n wn own hown NOCAPS NODIGIT 0 NOPUNCT shown xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
an an a an an an n an an an NOCAPS NODIGIT 0 NOPUNCT an xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
effective effective e ef eff effe e ve ive tive NOCAPS NODIGIT 0 NOPUNCT effective xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
method method m me met meth d od hod thod NOCAPS NODIGIT 0 NOPUNCT method xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
enhancing enhancing e en enh enha g ng ing cing NOCAPS NODIGIT 0 NOPUNCT enhancing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
while while w wh whi whil e le ile hile NOCAPS NODIGIT 0 NOPUNCT while xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
simultaneously simultaneously s si sim simu y ly sly usly NOCAPS NODIGIT 0 NOPUNCT simultaneously xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
decreasing decreasing d de dec decr g ng ing sing NOCAPS NODIGIT 0 NOPUNCT decreasing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
anisotropy anisotropy a an ani anis y py opy ropy NOCAPS NODIGIT 0 NOPUNCT anisotropy xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ratio ratio r ra rat rati o io tio atio NOCAPS NODIGIT 0 NOPUNCT ratio xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
increasing increasing i in inc incr g ng ing sing NOCAPS NODIGIT 0 NOPUNCT increasing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE true
⊥ab ⊥ab ⊥ ⊥a ⊥ab ⊥ab b ab ⊥ab ⊥ab NOCAPS NODIGIT 0 NOPUNCT ⊥ab ⊥xx ⊥x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
more more m mo mor more e re ore more NOCAPS NODIGIT 0 NOPUNCT more xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
rapidly rapidly r ra rap rapi y ly dly idly NOCAPS NODIGIT 0 NOPUNCT rapidly xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
than than t th tha than n an han than NOCAPS NODIGIT 0 NOPUNCT than xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE true
ab ab a ab ab ab b ab ab ab NOCAPS NODIGIT 0 NOPUNCT ab xx x DIFFERENTFONT LOWERFONT false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE false
Carbon carbon C Ca Car Carb n on bon rbon INITCAP NODIGIT 0 NOPUNCT Carbon Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
doped doped d do dop dope d ed ped oped NOCAPS NODIGIT 0 NOPUNCT doped xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
MgB mgb M Mg MgB MgB B gB MgB MgB INITCAP NODIGIT 0 NOPUNCT MgB XxX XxX SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
filaments filaments f fi fil fila s ts nts ents NOCAPS NODIGIT 0 NOPUNCT filaments xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
require require r re req requ e re ire uire NOCAPS NODIGIT 0 NOPUNCT require xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
high high h hi hig high h gh igh high NOCAPS NODIGIT 0 NOPUNCT high xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reaction reaction r re rea reac n on ion tion NOCAPS NODIGIT 0 NOPUNCT reaction xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
temperatures temperatures t te tem temp s es res ures NOCAPS NODIGIT 0 NOPUNCT temperatures xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
which which w wh whi whic h ch ich hich NOCAPS NODIGIT 0 NOPUNCT which xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
lead lead l le lea lead d ad ead lead NOCAPS NODIGIT 0 NOPUNCT lead xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
large large l la lar larg e ge rge arge NOCAPS NODIGIT 0 NOPUNCT large xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
grain grain g gr gra grai n in ain rain NOCAPS NODIGIT 0 NOPUNCT grain xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sizes sizes s si siz size s es zes izes NOCAPS NODIGIT 0 NOPUNCT sizes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
poor poor p po poo poor r or oor poor NOCAPS NODIGIT 0 NOPUNCT poor xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
J j J J J J J J J J ALLCAPS NODIGIT 1 NOPUNCT J X X SAMEFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
values values v va val valu s es ues lues NOCAPS NODIGIT 0 NOPUNCT values xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
spite spite s sp spi spit e te ite pite NOCAPS NODIGIT 0 NOPUNCT spite xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
enhancements enhancements e en enh enha s ts nts ents NOCAPS NODIGIT 0 NOPUNCT enhancements xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE true
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE false
Re re R Re Re Re e Re Re Re INITCAP NODIGIT 0 NOPUNCT Re Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ports ports p po por port s ts rts orts NOCAPS NODIGIT 0 NOPUNCT ports xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
successful successful s su suc succ l ul ful sful NOCAPS NODIGIT 0 NOPUNCT successful xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fabrication fabrication f fa fab fabr n on ion tion NOCAPS NODIGIT 0 NOPUNCT fabrication xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconducting superconducting s su sup supe g ng ing ting NOCAPS NODIGIT 0 NOPUNCT superconducting xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
wire wire w wi wir wire e re ire wire NOCAPS NODIGIT 0 NOPUNCT wire xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
using using u us usi usin g ng ing sing NOCAPS NODIGIT 0 NOPUNCT using xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
powder powder p po pow powd r er der wder NOCAPS NODIGIT 0 NOPUNCT powder xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tube tube t tu tub tube e be ube tube NOCAPS NODIGIT 0 NOPUNCT tube xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
processing processing p pr pro proc g ng ing sing NOCAPS NODIGIT 0 NOPUNCT processing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
coupled coupled c co cou coup d ed led pled NOCAPS NODIGIT 0 NOPUNCT coupled xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fact fact f fa fac fact t ct act fact NOCAPS NODIGIT 0 NOPUNCT fact xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
J j J J J J J J J J ALLCAPS NODIGIT 1 NOPUNCT J X X SAMEFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
values values v va val valu s es ues lues NOCAPS NODIGIT 0 NOPUNCT values xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
powder powder p po pow powd r er der wder NOCAPS NODIGIT 0 NOPUNCT powder xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
samples samples s sa sam samp s es les ples NOCAPS NODIGIT 0 NOPUNCT samples xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
can can c ca can can n an can can NOCAPS NODIGIT 0 NOPUNCT can xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
readily readily r re rea read y ly ily dily NOCAPS NODIGIT 0 NOPUNCT readily xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
increased increased i in inc incr d ed sed ased NOCAPS NODIGIT 0 NOPUNCT increased xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
addition addition a ad add addi n on ion tion NOCAPS NODIGIT 0 NOPUNCT addition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
various various v va var vari s us ous ious NOCAPS NODIGIT 0 NOPUNCT various xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
particles particles p pa par part s es les cles NOCAPS NODIGIT 0 NOPUNCT particles xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
motivate motivate m mo mot moti e te ate vate NOCAPS NODIGIT 0 NOPUNCT motivate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
desire desire d de des desi e re ire sire NOCAPS NODIGIT 0 NOPUNCT desire xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
synthesizing synthesizing s sy syn synt g ng ing zing NOCAPS NODIGIT 0 NOPUNCT synthesizing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
single single s si sin sing e le gle ngle NOCAPS NODIGIT 0 NOPUNCT single xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
carbon carbon c ca car carb n on bon rbon NOCAPS NODIGIT 0 NOPUNCT carbon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
doped doped d do dop dope d ed ped oped NOCAPS NODIGIT 0 NOPUNCT doped xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
MgB mgb M Mg MgB MgB B gB MgB MgB INITCAP NODIGIT 0 NOPUNCT MgB XxX XxX SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
powder powder p po pow powd r er der wder NOCAPS NODIGIT 0 NOPUNCT powder xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Carbon carbon C Ca Car Carb n on bon rbon INITCAP NODIGIT 0 NOPUNCT Carbon Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
doped doped d do dop dope d ed ped oped NOCAPS NODIGIT 0 NOPUNCT doped xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
bulk bulk b bu bul bulk k lk ulk bulk NOCAPS NODIGIT 0 NOPUNCT bulk xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
polycrystalline polycrystalline p po pol poly e ne ine line NOCAPS NODIGIT 0 NOPUNCT polycrystalline xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
MgB mgb M Mg MgB MgB B gB MgB MgB INITCAP NODIGIT 0 NOPUNCT MgB XxX XxX SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
approximately approximately a ap app appr y ly ely tely NOCAPS NODIGIT 0 NOPUNCT approximately xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
10 10 1 10 10 10 0 10 10 10 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
% % % % % % % % % % ALLCAPS NODIGIT 1 NOPUNCT % % % SAMEFONT SAMEFONTSIZE false false BASELINE false
carbon carbon c ca car carb n on bon rbon NOCAPS NODIGIT 0 NOPUNCT carbon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
incorpora incorpora i in inc inco a ra ora pora NOCAPS NODIGIT 0 NOPUNCT incorpora xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tion tion t ti tio tion n on ion tion NOCAPS NODIGIT 0 NOPUNCT tion xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
previously previously p pr pre prev y ly sly usly NOCAPS NODIGIT 0 NOPUNCT previously xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
synthesized synthesized s sy syn synt d ed zed ized NOCAPS NODIGIT 0 NOPUNCT synthesized xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
mixing mixing m mi mix mixi g ng ing xing NOCAPS NODIGIT 0 NOPUNCT mixing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
elemental elemental e el ele elem l al tal ntal NOCAPS NODIGIT 0 NOPUNCT elemental xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Mg mg M Mg Mg Mg g Mg Mg Mg INITCAP NODIGIT 0 NOPUNCT Mg Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
binary binary b bi bin bina y ry ary nary NOCAPS NODIGIT 0 NOPUNCT binary xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
B b B B B B B B B B ALLCAPS NODIGIT 1 NOPUNCT B X X SAMEFONT SAMEFONTSIZE false false BASELINE true
4 4 4 4 4 4 4 4 4 4 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
C c C C C C C C C C ALLCAPS NODIGIT 1 NOPUNCT C X X DIFFERENTFONT HIGHERFONT false false BASELINE true
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Systematic systematic S Sy Sys Syst c ic tic atic INITCAP NODIGIT 0 NOPUNCT Systematic Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
carbon carbon c ca car carb n on bon rbon NOCAPS NODIGIT 0 NOPUNCT carbon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
doping doping d do dop dopi g ng ing ping NOCAPS NODIGIT 0 NOPUNCT doping xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Mg mg M Mg Mg Mg g Mg Mg Mg INITCAP NODIGIT 0 NOPUNCT Mg Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
B b B B B B B B B B ALLCAPS NODIGIT 1 NOPUNCT B X X SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
C c C C C C C C C C ALLCAPS NODIGIT 1 NOPUNCT C X X DIFFERENTFONT HIGHERFONT false false BASELINE false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) DIFFERENTFONT HIGHERFONT false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x SAMEFONT SAMEFONTSIZE false false BASELINE false
< < < < < < < < < < ALLCAPS NODIGIT 1 NOPUNCT < < < SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
10 10 1 10 10 10 0 10 10 10 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
achieved achieved a ac ach achi d ed ved eved NOCAPS NODIGIT 0 NOPUNCT achieved xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
single single s si sin sing e le gle ngle NOCAPS NODIGIT 0 NOPUNCT single xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crystals crystals c cr cry crys s ls als tals NOCAPS NODIGIT 0 NOPUNCT crystals xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
polycrystalline polycrystalline p po pol poly e ne ine line NOCAPS NODIGIT 0 NOPUNCT polycrystalline xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
wires wires w wi wir wire s es res ires NOCAPS NODIGIT 0 NOPUNCT wires xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fabricated fabricated f fa fab fabr d ed ted ated NOCAPS NODIGIT 0 NOPUNCT fabricated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
