Contrasting contrasting C Co Con Cont g ng ing ting INITCAP NODIGIT 0 NOPUNCT Contrasting Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
relationship relationship r re rel rela p ip hip ship NOCAPS NODIGIT 0 NOPUNCT relationship xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
between between b be bet betw n en een ween NOCAPS NODIGIT 0 NOPUNCT between xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconducting superconducting s su sup supe g ng ing ting NOCAPS NODIGIT 0 NOPUNCT superconducting xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
transition transition t tr tra tran n on ion tion NOCAPS NODIGIT 0 NOPUNCT transition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
temperature temperature t te tem temp e re ure ture NOCAPS NODIGIT 0 NOPUNCT temperature xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) DIFFERENTFONT HIGHERFONT false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crys crys c cr cry crys s ys rys crys NOCAPS NODIGIT 0 NOPUNCT crys xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tal tal t ta tal tal l al tal tal NOCAPS NODIGIT 0 NOPUNCT tal xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
structure structure s st str stru e re ure ture NOCAPS NODIGIT 0 NOPUNCT structure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Lee lee L Le Lee Lee e ee Lee Lee INITCAP NODIGIT 0 NOPUNCT Lee Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
et et e et et et t et et et NOCAPS NODIGIT 0 NOPUNCT et xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
al al a al al al l al al al NOCAPS NODIGIT 0 NOPUNCT al xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
have have h ha hav have e ve ave have NOCAPS NODIGIT 0 NOPUNCT have xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
found found f fo fou foun d nd und ound NOCAPS NODIGIT 0 NOPUNCT found xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
relationship relationship r re rel rela p ip hip ship NOCAPS NODIGIT 0 NOPUNCT relationship xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tween tween t tw twe twee n en een ween NOCAPS NODIGIT 0 NOPUNCT tween xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
bond bond b bo bon bond d nd ond bond NOCAPS NODIGIT 0 NOPUNCT bond xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
angle angle a an ang angl e le gle ngle NOCAPS NODIGIT 0 NOPUNCT angle xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE true
Fe fe F Fe Fe Fe e Fe Fe Fe INITCAP NODIGIT 0 NOPUNCT Fe Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE true
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
suggested suggested s su sug sugg d ed ted sted NOCAPS NODIGIT 0 NOPUNCT suggested xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
formation formation f fo for form n on ion tion NOCAPS NODIGIT 0 NOPUNCT formation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
regular regular r re reg regu r ar lar ular NOCAPS NODIGIT 0 NOPUNCT regular xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
FeAs feas F Fe FeA FeAs s As eAs FeAs INITCAP NODIGIT 0 NOPUNCT FeAs XxXXx XxXx SAMEFONT SAMEFONTSIZE false false BASELINE true
4 4 4 4 4 4 4 4 4 4 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
tetrahedron tetrahedron t te tet tetr n on ron dron NOCAPS NODIGIT 0 NOPUNCT tetrahedron xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
im im i im im im m im im im NOCAPS NODIGIT 0 NOPUNCT im xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
portant portant p po por port t nt ant tant NOCAPS NODIGIT 0 NOPUNCT portant xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
higher higher h hi hig high r er her gher NOCAPS NODIGIT 0 NOPUNCT higher xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
Meanwhile meanwhile M Me Mea Mean e le ile hile INITCAP NODIGIT 0 NOPUNCT Meanwhile Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
Kuroki kuroki K Ku Kur Kuro i ki oki roki INITCAP NODIGIT 0 NOPUNCT Kuroki Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
et et e et et et t et et et NOCAPS NODIGIT 0 NOPUNCT et xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
al al a al al al l al al al NOCAPS NODIGIT 0 NOPUNCT al xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
have have h ha hav have e ve ave have NOCAPS NODIGIT 0 NOPUNCT have xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
theoretically theoretically t th the theo y ly lly ally NOCAPS NODIGIT 0 NOPUNCT theoretically xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
suggested suggested s su sug sugg d ed ted sted NOCAPS NODIGIT 0 NOPUNCT suggested xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pnictogen pnictogen p pn pni pnic n en gen ogen NOCAPS NODIGIT 0 NOPUNCT pnictogen xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
height height h he hei heig t ht ght ight NOCAPS NODIGIT 0 NOPUNCT height xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Fe fe F Fe Fe Fe e Fe Fe Fe INITCAP NODIGIT 0 NOPUNCT Fe Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
plane plane p pl pla plan e ne ane lane NOCAPS NODIGIT 0 NOPUNCT plane xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
h h h h h h h h h h NOCAPS NODIGIT 1 NOPUNCT h x x SAMEFONT SAMEFONTSIZE false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
n n n n n n n n n n NOCAPS NODIGIT 1 NOPUNCT n x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) DIFFERENTFONT HIGHERFONT false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
lattice lattice l la lat latt e ce ice tice NOCAPS NODIGIT 0 NOPUNCT lattice xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
constant constant c co con cons t nt ant tant NOCAPS NODIGIT 0 NOPUNCT constant xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
good good g go goo good d od ood good NOCAPS NODIGIT 0 NOPUNCT good xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
param param p pa par para m am ram aram NOCAPS NODIGIT 0 NOPUNCT param xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
eters eters e et ete eter s rs ers ters NOCAPS NODIGIT 0 NOPUNCT eters xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
control control c co con cont l ol rol trol NOCAPS NODIGIT 0 NOPUNCT control xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
They they T Th The They y ey hey They INITCAP NODIGIT 0 NOPUNCT They Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
pointed pointed p po poi poin d ed ted nted NOCAPS NODIGIT 0 NOPUNCT pointed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
out out o ou out out t ut out out NOCAPS NODIGIT 0 NOPUNCT out xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
nest nest n ne nes nest t st est nest NOCAPS NODIGIT 0 NOPUNCT nest xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ing ing i in ing ing g ng ing ing NOCAPS NODIGIT 0 NOPUNCT ing xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
properties properties p pr pro prop s es ies ties NOCAPS NODIGIT 0 NOPUNCT properties xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Fermi fermi F Fe Fer Ferm i mi rmi ermi INITCAP NODIGIT 0 NOPUNCT Fermi Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
surfaces surfaces s su sur surf s es ces aces NOCAPS NODIGIT 0 NOPUNCT surfaces xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sensitive sensitive s se sen sens e ve ive tive NOCAPS NODIGIT 0 NOPUNCT sensitive xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
h h h h h h h h h h NOCAPS NODIGIT 1 NOPUNCT h x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
n n n n n n n n n n NOCAPS NODIGIT 1 NOPUNCT n x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reduction reduction r re red redu n on ion tion NOCAPS NODIGIT 0 NOPUNCT reduction xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
lattice lattice l la lat latt e ce ice tice NOCAPS NODIGIT 0 NOPUNCT lattice xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
constant constant c co con cons t nt ant tant NOCAPS NODIGIT 0 NOPUNCT constant xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
suppresses suppresses s su sup supp s es ses sses NOCAPS NODIGIT 0 NOPUNCT suppresses xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductivity superconductivity s su sup supe y ty ity vity NOCAPS NODIGIT 0 NOPUNCT superconductivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
through through t th thr thro h gh ugh ough NOCAPS NODIGIT 0 NOPUNCT through xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
enhancement enhancement e en enh enha t nt ent ment NOCAPS NODIGIT 0 NOPUNCT enhancement xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
hop hop h ho hop hop p op hop hop NOCAPS NODIGIT 0 NOPUNCT hop xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ping ping p pi pin ping g ng ing ping NOCAPS NODIGIT 0 NOPUNCT ping xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
between between b be bet betw n en een ween NOCAPS NODIGIT 0 NOPUNCT between xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
orbitals orbitals o or orb orbi s ls als tals NOCAPS NODIGIT 0 NOPUNCT orbitals xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
explained explained e ex exp expl d ed ned ined NOCAPS NODIGIT 0 NOPUNCT explained xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
difference difference d di dif diff e ce nce ence NOCAPS NODIGIT 0 NOPUNCT difference xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
among among a am amo amon g ng ong mong NOCAPS NODIGIT 0 NOPUNCT among xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
some some s so som some e me ome some NOCAPS NODIGIT 0 NOPUNCT some xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
" " " " " " " " " " ALLCAPS NODIGIT 1 QUOTE " " " SAMEFONT SAMEFONTSIZE false false BASELINE false
1111 1111 1 11 111 1111 1 11 111 1111 NOCAPS ALLDIGIT 0 NOPUNCT XXXX dddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
" " " " " " " " " " ALLCAPS NODIGIT 1 QUOTE " " " SAMEFONT SAMEFONTSIZE false false BASELINE false
systems systems s sy sys syst s ms ems tems NOCAPS NODIGIT 0 NOPUNCT systems xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
such such s su suc such h ch uch such NOCAPS NODIGIT 0 NOPUNCT such xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
LaFeAs lafeas L La LaF LaFe s As eAs FeAs INITCAP NODIGIT 0 NOPUNCT LaFeAs XxXxXx XxXxXx SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
O o O O O O O O O O ALLCAPS NODIGIT 1 NOPUNCT O X X SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
F f F F F F F F F F ALLCAPS NODIGIT 1 NOPUNCT F X X SAMEFONT SAMEFONTSIZE false false BASELINE false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) DIFFERENTFONT HIGHERFONT false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
NdFeAsO ndfeaso N Nd NdF NdFe O sO AsO eAsO INITCAP NODIGIT 0 NOPUNCT NdFeAsO XxXxXxX XxXxXxX SAMEFONT SAMEFONTSIZE false false BASELINE true
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
y y y y y y y y y y NOCAPS NODIGIT 1 NOPUNCT y x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
LaFePO lafepo L La LaF LaFe O PO ePO FePO INITCAP NODIGIT 0 NOPUNCT LaFePO XxXxXX XxXxX SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
NdFeAsO ndfeaso N Nd NdF NdFe O sO AsO eAsO INITCAP NODIGIT 0 NOPUNCT NdFeAsO XxXxXxX XxXxXxX SAMEFONT SAMEFONTSIZE false false BASELINE true
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
y y y y y y y y y y NOCAPS NODIGIT 1 NOPUNCT y x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
under under u un und unde r er der nder NOCAPS NODIGIT 0 NOPUNCT under xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
pres pres p pr pre pres s es res pres NOCAPS NODIGIT 0 NOPUNCT pres xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
sure sure s su sur sure e re ure sure NOCAPS NODIGIT 0 NOPUNCT sure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
FeSe fese F Fe FeS FeSe e Se eSe FeSe INITCAP NODIGIT 0 NOPUNCT FeSe XxXXx XxXx SAMEFONT SAMEFONTSIZE false false BASELINE true
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
" " " " " " " " " " ALLCAPS NODIGIT 1 QUOTE " " " SAMEFONT SAMEFONTSIZE false false BASELINE false
11 11 1 11 11 11 1 11 11 11 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
" " " " " " " " " " ALLCAPS NODIGIT 1 QUOTE " " " SAMEFONT SAMEFONTSIZE false false BASELINE false
