Direct direct D Di Dir Dire t ct ect rect INITCAP NODIGIT 0 NOPUNCT Direct Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
microscopic microscopic m mi mic micr c ic pic opic NOCAPS NODIGIT 0 NOPUNCT microscopic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
picture picture p pi pic pict e re ure ture NOCAPS NODIGIT 0 NOPUNCT picture xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
nematic nematic n ne nem nema c ic tic atic NOCAPS NODIGIT 0 NOPUNCT nematic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductivity superconductivity s su sup supe y ty ity vity NOCAPS NODIGIT 0 NOPUNCT superconductivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Cu cu C Cu Cu Cu u Cu Cu Cu INITCAP NODIGIT 0 NOPUNCT Cu Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
Bi bi B Bi Bi Bi i Bi Bi Bi INITCAP NODIGIT 0 NOPUNCT Bi Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
Se se S Se Se Se e Se Se Se INITCAP NODIGIT 0 NOPUNCT Se Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE true
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
pose pose p po pos pose e se ose pose NOCAPS NODIGIT 0 NOPUNCT pose xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
strong strong s st str stro g ng ong rong NOCAPS NODIGIT 0 NOPUNCT strong xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
constraints constraints c co con cons s ts nts ints NOCAPS NODIGIT 0 NOPUNCT constraints xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
on on o on on on n on on on NOCAPS NODIGIT 0 NOPUNCT on xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
theory theory t th the theo y ry ory eory NOCAPS NODIGIT 0 NOPUNCT theory xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false


Subject subject S Su Sub Subj t ct ect ject INITCAP NODIGIT 0 NOPUNCT Subject Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
Areas areas A Ar Are Area s as eas reas INITCAP NODIGIT 0 NOPUNCT Areas Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
: : : : : : : : : : ALLCAPS NODIGIT 1 PUNCT : : : SAMEFONT SAMEFONTSIZE false false BASELINE false
Condensed condensed C Co Con Cond d ed sed nsed INITCAP NODIGIT 0 NOPUNCT Condensed Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
Matter matter M Ma Mat Matt r er ter tter INITCAP NODIGIT 0 NOPUNCT Matter Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
Physics physics P Ph Phy Phys s cs ics sics INITCAP NODIGIT 0 NOPUNCT Physics Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
Superconductivity superconductivity S Su Sup Supe y ty ity vity INITCAP NODIGIT 0 NOPUNCT Superconductivity Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
Topological topological T To Top Topo l al cal ical INITCAP NODIGIT 0 NOPUNCT Topological Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
Insulators insulators I In Ins Insu s rs ors tors INITCAP NODIGIT 0 NOPUNCT Insulators Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false


Topological topological T To Top Topo l al cal ical INITCAP NODIGIT 0 NOPUNCT Topological Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
superconductors superconductors s su sup supe s rs ors tors NOCAPS NODIGIT 0 NOPUNCT superconductors xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
host host h ho hos host t st ost host NOCAPS NODIGIT 0 NOPUNCT host xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Majorana majorana M Ma Maj Majo a na ana rana INITCAP NODIGIT 0 NOPUNCT Majorana Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
fer fer f fe fer fer r er fer fer NOCAPS NODIGIT 0 NOPUNCT fer xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
mions mions m mi mio mion s ns ons ions NOCAPS NODIGIT 0 NOPUNCT mions xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Majorana majorana M Ma Maj Majo a na ana rana INITCAP NODIGIT 0 NOPUNCT Majorana Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
zero zero z ze zer zero o ro ero zero NOCAPS NODIGIT 0 NOPUNCT zero xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
modes modes m mo mod mode s es des odes NOCAPS NODIGIT 0 NOPUNCT modes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
MZMs mzms M MZ MZM MZMs s Ms ZMs MZMs INITCAP NODIGIT 0 NOPUNCT MZMs XXXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
may may m ma may may y ay may may NOCAPS NODIGIT 0 NOPUNCT may xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
facili facili f fa fac faci i li ili cili NOCAPS NODIGIT 0 NOPUNCT facili xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tate tate t ta tat tate e te ate tate NOCAPS NODIGIT 0 NOPUNCT tate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
topological topological t to top topo l al cal ical NOCAPS NODIGIT 0 NOPUNCT topological xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
quantum quantum q qu qua quan m um tum ntum NOCAPS NODIGIT 0 NOPUNCT quantum xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
computing computing c co com comp g ng ing ting NOCAPS NODIGIT 0 NOPUNCT computing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
However however H Ho How Howe r er ver ever INITCAP NODIGIT 0 NOPUNCT However Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
practice practice p pr pra prac e ce ice tice NOCAPS NODIGIT 0 NOPUNCT practice xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
topological topological t to top topo l al cal ical NOCAPS NODIGIT 0 NOPUNCT topological xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductors superconductors s su sup supe s rs ors tors NOCAPS NODIGIT 0 NOPUNCT superconductors xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
TSCs tscs T TS TSC TSCs s Cs SCs TSCs INITCAP NODIGIT 0 NOPUNCT TSCs XXXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
rare rare r ra rar rare e re are rare NOCAPS NODIGIT 0 NOPUNCT rare xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Among among A Am Amo Amon g ng ong mong INITCAP NODIGIT 0 NOPUNCT Among Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
various various v va var vari s us ous ious NOCAPS NODIGIT 0 NOPUNCT various xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
recipes recipes r re rec reci s es pes ipes NOCAPS NODIGIT 0 NOPUNCT recipes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
making making m ma mak maki g ng ing king NOCAPS NODIGIT 0 NOPUNCT making xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
TSC tsc T TS TSC TSC C SC TSC TSC ALLCAPS NODIGIT 0 NOPUNCT TSC XXX X SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
bulk bulk b bu bul bulk k lk ulk bulk NOCAPS NODIGIT 0 NOPUNCT bulk xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
supercon supercon s su sup supe n on con rcon NOCAPS NODIGIT 0 NOPUNCT supercon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ductors ductors d du duc duct s rs ors tors NOCAPS NODIGIT 0 NOPUNCT ductors xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
host host h ho hos host t st ost host NOCAPS NODIGIT 0 NOPUNCT host xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
topological topological t to top topo l al cal ical NOCAPS NODIGIT 0 NOPUNCT topological xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
surface surface s su sur surf e ce ace face NOCAPS NODIGIT 0 NOPUNCT surface xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
states states s st sta stat s es tes ates NOCAPS NODIGIT 0 NOPUNCT states xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
most most m mo mos most t st ost most NOCAPS NODIGIT 0 NOPUNCT most xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
natural natural n na nat natu l al ral ural NOCAPS NODIGIT 0 NOPUNCT natural xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
candidates candidates c ca can cand s es tes ates NOCAPS NODIGIT 0 NOPUNCT candidates xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
However however H Ho How Howe r er ver ever INITCAP NODIGIT 0 NOPUNCT However Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
unlike unlike u un unl unli e ke ike like NOCAPS NODIGIT 0 NOPUNCT unlike xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
theoretical theoretical t th the theo l al cal ical NOCAPS NODIGIT 0 NOPUNCT theoretical xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
triumph triumph t tr tri triu h ph mph umph NOCAPS NODIGIT 0 NOPUNCT triumph xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
predicting predicting p pr pre pred g ng ing ting NOCAPS NODIGIT 0 NOPUNCT predicting xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
topological topological t to top topo l al cal ical NOCAPS NODIGIT 0 NOPUNCT topological xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
insulators insulators i in ins insu s rs ors tors NOCAPS NODIGIT 0 NOPUNCT insulators xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
metals metals m me met meta s ls als tals NOCAPS NODIGIT 0 NOPUNCT metals xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
semimetals semimetals s se sem semi s ls als tals NOCAPS NODIGIT 0 NOPUNCT semimetals xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
theory theory t th the theo y ry ory eory NOCAPS NODIGIT 0 NOPUNCT theory xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
experiment experiment e ex exp expe t nt ent ment NOCAPS NODIGIT 0 NOPUNCT experiment xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diverge diverge d di div dive e ge rge erge NOCAPS NODIGIT 0 NOPUNCT diverge xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
when when w wh whe when n en hen when NOCAPS NODIGIT 0 NOPUNCT when xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
it it i it it it t it it it NOCAPS NODIGIT 0 NOPUNCT it xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
comes comes c co com come s es mes omes NOCAPS NODIGIT 0 NOPUNCT comes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
TSCs tscs T TS TSC TSCs s Cs SCs TSCs INITCAP NODIGIT 0 NOPUNCT TSCs XXXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Consequently consequently C Co Con Cons y ly tly ntly INITCAP NODIGIT 0 NOPUNCT Consequently Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
there there t th the ther e re ere here NOCAPS NODIGIT 0 NOPUNCT there xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
large large l la lar larg e ge rge arge NOCAPS NODIGIT 0 NOPUNCT large xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
gap gap g ga gap gap p ap gap gap NOCAPS NODIGIT 0 NOPUNCT gap xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
our our o ou our our r ur our our NOCAPS NODIGIT 0 NOPUNCT our xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
understanding understanding u un und unde g ng ing ding NOCAPS NODIGIT 0 NOPUNCT understanding xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
TSCs tscs T TS TSC TSCs s Cs SCs TSCs INITCAP NODIGIT 0 NOPUNCT TSCs XXXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
particular particular p pa par part r ar lar ular NOCAPS NODIGIT 0 NOPUNCT particular xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
details details d de det deta s ls ils ails NOCAPS NODIGIT 0 NOPUNCT details xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
microscopic microscopic m mi mic micr c ic pic opic NOCAPS NODIGIT 0 NOPUNCT microscopic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
behavior behavior b be beh beha r or ior vior NOCAPS NODIGIT 0 NOPUNCT behavior xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
TSCs tscs T TS TSC TSCs s Cs SCs TSCs INITCAP NODIGIT 0 NOPUNCT TSCs XXXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
urgent urgent u ur urg urge t nt ent gent NOCAPS NODIGIT 0 NOPUNCT urgent xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
demand demand d de dem dema d nd and mand NOCAPS NODIGIT 0 NOPUNCT demand xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
improving improving i im imp impr g ng ing ving NOCAPS NODIGIT 0 NOPUNCT improving xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
theory theory t th the theo y ry ory eory NOCAPS NODIGIT 0 NOPUNCT theory xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Cu cu C Cu Cu Cu u Cu Cu Cu INITCAP NODIGIT 0 NOPUNCT Cu Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
Bi bi B Bi Bi Bi i Bi Bi Bi INITCAP NODIGIT 0 NOPUNCT Bi Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
Se se S Se Se Se e Se Se Se INITCAP NODIGIT 0 NOPUNCT Se Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE true
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
prototypical prototypical p pr pro prot l al cal ical NOCAPS NODIGIT 0 NOPUNCT prototypical xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
example example e ex exa exam e le ple mple NOCAPS NODIGIT 0 NOPUNCT example xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
difficulties difficulties d di dif diff s es ies ties NOCAPS NODIGIT 0 NOPUNCT difficulties xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
encountered encountered e en enc enco d ed red ered NOCAPS NODIGIT 0 NOPUNCT encountered xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Since since S Si Sin Sinc e ce nce ince INITCAP NODIGIT 0 NOPUNCT Since Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
it it i it it it t it it it NOCAPS NODIGIT 0 NOPUNCT it xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
hosts hosts h ho hos host s ts sts osts NOCAPS NODIGIT 0 NOPUNCT hosts xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
both both b bo bot both h th oth both NOCAPS NODIGIT 0 NOPUNCT both xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
topologically topologically t to top topo y ly lly ally NOCAPS NODIGIT 0 NOPUNCT topologically xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
nontrivial nontrivial n no non nont l al ial vial NOCAPS NODIGIT 0 NOPUNCT nontrivial xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
surface surface s su sur surf e ce ace face NOCAPS NODIGIT 0 NOPUNCT surface xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
states states s st sta stat s es tes ates NOCAPS NODIGIT 0 NOPUNCT states xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
bulk bulk b bu bul bulk k lk ulk bulk NOCAPS NODIGIT 0 NOPUNCT bulk xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductivity superconductivity s su sup supe y ty ity vity NOCAPS NODIGIT 0 NOPUNCT superconductivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
it it i it it it t it it it NOCAPS NODIGIT 0 NOPUNCT it xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
